时间,PID,CPU(%),MEM(%)
2024-05-05 17:31:18,8530, 2.5, 0.5
2024-05-05 17:31:18,8541, 2.5, 0.5
2024-05-05 17:31:18,8549, 2.5, 0.5
2024-05-05 17:31:18,8557, 2.6, 0.5
2024-05-05 17:31:18,33315, 3.0, 4.7
2024-05-05 17:31:18,8498, 2.2, 0.4
2024-05-05 17:31:18,8511, 2.7, 0.6
2024-05-05 17:31:18,8516, 2.6, 0.5
2024-05-05 17:31:18,8530, 2.5, 0.5
2024-05-05 17:31:18,8541, 2.5, 0.5
2024-05-05 17:31:18,8549, 2.5, 0.5
2024-05-05 17:31:18,8557, 2.6, 0.5
2024-05-05 17:31:19,33315, 3.0, 4.7
2024-05-05 17:31:19,8498, 2.2, 0.4
2024-05-05 17:31:19,8511, 2.7, 0.6
2024-05-05 17:31:19,8516, 2.6, 0.5
2024-05-05 17:31:19,8530, 2.5, 0.5
2024-05-05 17:31:19,8541, 2.5, 0.5
2024-05-05 17:31:19,8549, 2.5, 0.5
2024-05-05 17:31:19,8557, 2.6, 0.5
2024-05-05 17:31:19,33315, 3.0, 4.7
2024-05-05 17:31:19,8498, 2.2, 0.4
2024-05-05 17:31:19,8511, 2.7, 0.6
2024-05-05 17:31:19,8516, 2.6, 0.5
2024-05-05 17:31:19,8530, 2.5, 0.5
2024-05-05 17:31:19,8541, 2.5, 0.5
2024-05-05 17:31:19,8549, 2.5, 0.5
2024-05-05 17:31:19,8557, 2.6, 0.5
2024-05-05 17:31:19,33315, 3.0, 4.7
2024-05-05 17:31:19,8498, 2.2, 0.4
2024-05-05 17:31:19,8511, 2.7, 0.6
2024-05-05 17:31:19,8516, 2.6, 0.5
2024-05-05 17:31:19,8530, 2.5, 0.5
2024-05-05 17:31:19,8541, 2.5, 0.5
2024-05-05 17:31:19,8549, 2.5, 0.5
2024-05-05 17:31:19,8557, 2.6, 0.5
2024-05-05 17:31:19,33315, 3.0, 4.7
2024-05-05 17:31:19,8498, 2.2, 0.4
2024-05-05 17:31:19,8511, 2.7, 0.6
2024-05-05 17:31:19,8516, 2.6, 0.5
2024-05-05 17:31:19,8530, 2.5, 0.5
2024-05-05 17:31:19,8541, 2.5, 0.5
2024-05-05 17:31:19,8549, 2.5, 0.5
2024-05-05 17:31:19,8557, 2.6, 0.5
2024-05-05 17:31:19,33315, 3.0, 4.7
2024-05-05 17:31:19,8498, 2.2, 0.4
2024-05-05 17:31:19,8511, 2.7, 0.6
2024-05-05 17:31:19,8516, 2.6, 0.5
2024-05-05 17:31:19,8530, 2.5, 0.5
2024-05-05 17:31:19,8541, 2.5, 0.5
2024-05-05 17:31:19,8549, 2.5, 0.5
2024-05-05 17:31:19,8557, 2.6, 0.5
2024-05-05 17:31:20,33315, 3.0, 4.7
2024-05-05 17:31:20,8498, 2.2, 0.4
2024-05-05 17:31:20,8511, 2.7, 0.6
2024-05-05 17:31:20,8516, 2.6, 0.5
2024-05-05 17:31:20,8530, 2.5, 0.5
2024-05-05 17:31:20,8541, 2.5, 0.5
2024-05-05 17:31:20,8549, 2.5, 0.5
2024-05-05 17:31:20,8557, 2.6, 0.5
2024-05-05 17:31:20,33315, 3.0, 4.7
2024-05-05 17:31:20,8498, 2.2, 0.4
2024-05-05 17:31:20,8511, 2.7, 0.6
2024-05-05 17:31:20,8516, 2.6, 0.5
2024-05-05 17:31:20,8530, 2.5, 0.5
2024-05-05 17:31:20,8541, 2.5, 0.5
2024-05-05 17:31:20,8549, 2.5, 0.5
2024-05-05 17:31:20,8557, 2.6, 0.5
2024-05-05 17:31:20,33315, 3.0, 4.7
2024-05-05 17:31:20,8498, 2.2, 0.4
2024-05-05 17:31:20,8511, 2.7, 0.6
2024-05-05 17:31:20,8516, 2.6, 0.5
2024-05-05 17:31:20,8530, 2.5, 0.5
2024-05-05 17:31:20,8541, 2.5, 0.5
2024-05-05 17:31:20,8549, 2.5, 0.5
2024-05-05 17:31:20,8557, 2.6, 0.5
2024-05-05 17:31:20,33315, 3.0, 4.7
2024-05-05 17:31:20,8498, 2.2, 0.4
2024-05-05 17:31:20,8511, 2.7, 0.6
2024-05-05 17:31:20,8516, 2.6, 0.5
2024-05-05 17:31:20,8530, 2.5, 0.5
2024-05-05 17:31:20,8541, 2.5, 0.5
2024-05-05 17:31:20,8549, 2.5, 0.5
2024-05-05 17:31:20,8557, 2.6, 0.5
2024-05-05 17:31:21,33315, 3.0, 4.7
2024-05-05 17:31:21,8498, 2.2, 0.4
2024-05-05 17:31:21,8511, 2.7, 0.6
2024-05-05 17:31:21,8516, 2.6, 0.5
2024-05-05 17:31:21,8530, 2.5, 0.5
2024-05-05 17:31:21,8541, 2.5, 0.5
2024-05-05 17:31:21,8549, 2.5, 0.5
2024-05-05 17:31:21,8557, 2.6, 0.5
2024-05-05 17:31:21,33315, 3.0, 4.7
2024-05-05 17:31:21,8498, 2.2, 0.4
2024-05-05 17:31:21,8511, 2.7, 0.6
2024-05-05 17:31:21,8516, 2.6, 0.5
2024-05-05 17:31:21,8530, 2.5, 0.5
2024-05-05 17:31:21,8541, 2.5, 0.5
2024-05-05 17:31:21,8549, 2.5, 0.5
2024-05-05 17:31:21,8557, 2.6, 0.5
2024-05-05 17:31:21,33315, 3.0, 4.7
2024-05-05 17:31:21,8498, 2.2, 0.4
2024-05-05 17:31:21,8511, 2.7, 0.6
2024-05-05 17:31:21,8516, 2.6, 0.5
2024-05-05 17:31:21,8530, 2.5, 0.5
2024-05-05 17:31:21,8541, 2.5, 0.5
2024-05-05 17:31:21,8549, 2.5, 0.5
2024-05-05 17:31:21,8557, 2.6, 0.5
2024-05-05 17:31:21,33315, 3.0, 4.7
2024-05-05 17:31:21,8498, 2.2, 0.4
2024-05-05 17:31:21,8511, 2.7, 0.6
2024-05-05 17:31:21,8516, 2.6, 0.5
2024-05-05 17:31:21,8530, 2.5, 0.5
2024-05-05 17:31:21,8541, 2.5, 0.5
2024-05-05 17:31:21,8549, 2.5, 0.5
2024-05-05 17:31:21,8557, 2.6, 0.5
2024-05-05 17:31:22,33315, 3.0, 4.7
2024-05-05 17:31:22,8498, 2.2, 0.4
2024-05-05 17:31:22,8511, 2.7, 0.6
2024-05-05 17:31:22,8516, 2.6, 0.5
2024-05-05 17:31:22,8530, 2.5, 0.5
2024-05-05 17:31:22,8541, 2.5, 0.5
2024-05-05 17:31:22,8549, 2.5, 0.5
2024-05-05 17:31:22,8557, 2.6, 0.5
2024-05-05 17:31:22,33315, 3.0, 4.7
2024-05-05 17:31:22,8498, 2.2, 0.4
2024-05-05 17:31:22,8511, 2.7, 0.6
2024-05-05 17:31:22,8516, 2.6, 0.5
2024-05-05 17:31:22,8530, 2.5, 0.5
2024-05-05 17:31:22,8541, 2.5, 0.5
2024-05-05 17:31:22,8549, 2.5, 0.5
2024-05-05 17:31:22,8557, 2.6, 0.5
2024-05-05 17:31:22,33315, 3.0, 4.7
2024-05-05 17:31:22,8498, 2.2, 0.4
2024-05-05 17:31:22,8511, 2.7, 0.6
2024-05-05 17:31:22,8516, 2.6, 0.5
2024-05-05 17:31:22,8530, 2.5, 0.5
2024-05-05 17:31:22,8541, 2.5, 0.5
2024-05-05 17:31:22,8549, 2.5, 0.5
2024-05-05 17:31:22,8557, 2.6, 0.5
2024-05-05 17:31:22,33315, 3.0, 4.7
2024-05-05 17:31:22,8498, 2.2, 0.4
2024-05-05 17:31:22,8511, 2.7, 0.6
2024-05-05 17:31:22,8516, 2.6, 0.5
2024-05-05 17:31:22,8530, 2.5, 0.5
2024-05-05 17:31:22,8541, 2.5, 0.5
2024-05-05 17:31:22,8549, 2.5, 0.5
2024-05-05 17:31:22,8557, 2.6, 0.5
2024-05-05 17:31:22,33315, 3.0, 4.7
2024-05-05 17:31:22,8498, 2.2, 0.4
2024-05-05 17:31:22,8511, 2.7, 0.6
2024-05-05 17:31:22,8516, 2.6, 0.5
2024-05-05 17:31:22,8530, 2.5, 0.5
2024-05-05 17:31:22,8541, 2.5, 0.5
2024-05-05 17:31:22,8549, 2.5, 0.5
2024-05-05 17:31:22,8557, 2.6, 0.5
2024-05-05 17:31:23,33315, 3.0, 4.7
2024-05-05 17:31:23,8498, 2.2, 0.4
2024-05-05 17:31:23,8511, 2.7, 0.6
2024-05-05 17:31:23,8516, 2.6, 0.5
2024-05-05 17:31:23,8530, 2.5, 0.5
2024-05-05 17:31:23,8541, 2.5, 0.5
2024-05-05 17:31:23,8549, 2.5, 0.5
2024-05-05 17:31:23,8557, 2.6, 0.5
2024-05-05 17:31:23,33315, 3.0, 4.7
2024-05-05 17:31:23,8498, 2.2, 0.4
2024-05-05 17:31:23,8511, 2.7, 0.6
2024-05-05 17:31:23,8516, 2.6, 0.5
2024-05-05 17:31:23,8530, 2.5, 0.5
2024-05-05 17:31:23,8541, 2.5, 0.5
2024-05-05 17:31:23,8549, 2.5, 0.5
2024-05-05 17:31:23,8557, 2.6, 0.5
2024-05-05 17:31:23,33315, 3.0, 4.7
2024-05-05 17:31:23,8498, 2.2, 0.4
2024-05-05 17:31:23,8511, 2.7, 0.6
2024-05-05 17:31:23,8516, 2.6, 0.5
2024-05-05 17:31:23,8530, 2.5, 0.5
2024-05-05 17:31:23,8541, 2.5, 0.5
2024-05-05 17:31:23,8549, 2.5, 0.5
2024-05-05 17:31:23,8557, 2.6, 0.5
2024-05-05 17:31:23,33315, 3.0, 4.7
2024-05-05 17:31:23,8498, 2.2, 0.4
2024-05-05 17:31:23,8511, 2.7, 0.6
2024-05-05 17:31:23,8516, 2.6, 0.5
2024-05-05 17:31:23,8530, 2.5, 0.5
2024-05-05 17:31:23,8541, 2.5, 0.5
2024-05-05 17:31:23,8549, 2.5, 0.5
2024-05-05 17:31:23,8557, 2.6, 0.5
2024-05-05 17:31:23,33315, 3.0, 4.7
2024-05-05 17:31:23,8498, 2.2, 0.4
2024-05-05 17:31:23,8511, 2.7, 0.6
2024-05-05 17:31:23,8516, 2.6, 0.5
2024-05-05 17:31:23,8530, 2.5, 0.5
2024-05-05 17:31:23,8541, 2.5, 0.5
2024-05-05 17:31:23,8549, 2.5, 0.5
2024-05-05 17:31:23,8557, 2.6, 0.5
2024-05-05 17:31:24,33315, 3.0, 4.7
2024-05-05 17:31:24,8498, 2.2, 0.4
2024-05-05 17:31:24,8511, 2.7, 0.6
2024-05-05 17:31:24,8516, 2.6, 0.5
2024-05-05 17:31:24,8530, 2.5, 0.5
2024-05-05 17:31:24,8541, 2.5, 0.5
2024-05-05 17:31:24,8549, 2.5, 0.5
2024-05-05 17:31:24,8557, 2.6, 0.5
2024-05-05 17:31:24,33315, 3.0, 4.7
2024-05-05 17:31:24,8498, 2.2, 0.4
2024-05-05 17:31:24,8511, 2.7, 0.6
2024-05-05 17:31:24,8516, 2.6, 0.5
2024-05-05 17:31:24,8530, 2.5, 0.5
2024-05-05 17:31:24,8541, 2.5, 0.5
2024-05-05 17:31:24,8549, 2.5, 0.5
2024-05-05 17:31:24,8557, 2.6, 0.5
2024-05-05 17:31:24,33315, 3.0, 4.7
2024-05-05 17:31:24,8498, 2.2, 0.4
2024-05-05 17:31:24,8511, 2.7, 0.6
2024-05-05 17:31:24,8516, 2.6, 0.5
2024-05-05 17:31:24,8530, 2.5, 0.5
2024-05-05 17:31:24,8541, 2.5, 0.5
2024-05-05 17:31:24,8549, 2.5, 0.5
2024-05-05 17:31:24,8557, 2.6, 0.5
2024-05-05 17:31:24,33315, 3.0, 4.7
2024-05-05 17:31:24,8498, 2.2, 0.4
2024-05-05 17:31:24,8511, 2.7, 0.6
2024-05-05 17:31:24,8516, 2.6, 0.5
2024-05-05 17:31:24,8530, 2.5, 0.5
2024-05-05 17:31:24,8541, 2.5, 0.5
2024-05-05 17:31:24,8549, 2.5, 0.5
2024-05-05 17:31:24,8557, 2.6, 0.5
2024-05-05 17:31:25,33315, 3.0, 4.7
2024-05-05 17:31:25,8498, 2.2, 0.4
2024-05-05 17:31:25,8511, 2.7, 0.6
2024-05-05 17:31:25,8516, 2.6, 0.5
2024-05-05 17:31:25,8530, 2.5, 0.5
2024-05-05 17:31:25,8541, 2.5, 0.5
2024-05-05 17:31:25,8549, 2.5, 0.5
2024-05-05 17:31:25,8557, 2.6, 0.5
2024-05-05 17:31:25,33315, 3.0, 4.7
2024-05-05 17:31:25,8498, 2.2, 0.4
2024-05-05 17:31:25,8511, 2.7, 0.6
2024-05-05 17:31:25,8516, 2.6, 0.5
2024-05-05 17:31:25,8530, 2.5, 0.5
2024-05-05 17:31:25,8541, 2.5, 0.5
2024-05-05 17:31:25,8549, 2.5, 0.5
2024-05-05 17:31:25,8557, 2.6, 0.5
2024-05-05 17:31:25,33315, 3.0, 4.7
2024-05-05 17:31:25,8498, 2.2, 0.4
2024-05-05 17:31:25,8511, 2.7, 0.6
2024-05-05 17:31:25,8516, 2.6, 0.5
2024-05-05 17:31:25,8530, 2.5, 0.5
2024-05-05 17:31:25,8541, 2.5, 0.5
2024-05-05 17:31:25,8549, 2.5, 0.5
2024-05-05 17:31:25,8557, 2.6, 0.5
2024-05-05 17:31:25,33315, 3.0, 4.7
2024-05-05 17:31:25,8498, 2.2, 0.4
2024-05-05 17:31:25,8511, 2.7, 0.6
2024-05-05 17:31:25,8516, 2.6, 0.5
2024-05-05 17:31:25,8530, 2.5, 0.5
2024-05-05 17:31:25,8541, 2.5, 0.5
2024-05-05 17:31:25,8549, 2.5, 0.5
2024-05-05 17:31:25,8557, 2.6, 0.5
2024-05-05 17:31:25,33315, 3.0, 4.7
2024-05-05 17:31:25,8498, 2.2, 0.4
2024-05-05 17:31:25,8511, 2.7, 0.6
2024-05-05 17:31:25,8516, 2.6, 0.5
2024-05-05 17:31:25,8530, 2.5, 0.5
2024-05-05 17:31:25,8541, 2.5, 0.5
2024-05-05 17:31:25,8549, 2.5, 0.5
2024-05-05 17:31:25,8557, 2.6, 0.5
2024-05-05 17:31:26,33315, 3.0, 4.7
2024-05-05 17:31:26,8498, 2.2, 0.4
2024-05-05 17:31:26,8511, 2.7, 0.6
2024-05-05 17:31:26,8516, 2.6, 0.5
2024-05-05 17:31:26,8530, 2.5, 0.5
2024-05-05 17:31:26,8541, 2.5, 0.5
2024-05-05 17:31:26,8549, 2.5, 0.5
2024-05-05 17:31:26,8557, 2.6, 0.5
2024-05-05 17:31:26,33315, 3.0, 4.7
2024-05-05 17:31:26,8498, 2.2, 0.4
2024-05-05 17:31:26,8511, 2.7, 0.6
2024-05-05 17:31:26,8516, 2.6, 0.5
2024-05-05 17:31:26,8530, 2.5, 0.5
2024-05-05 17:31:26,8541, 2.5, 0.5
2024-05-05 17:31:26,8549, 2.5, 0.5
2024-05-05 17:31:26,8557, 2.6, 0.5
2024-05-05 17:31:26,33315, 3.0, 4.7
2024-05-05 17:31:26,8498, 2.2, 0.4
2024-05-05 17:31:26,8511, 2.7, 0.6
2024-05-05 17:31:26,8516, 2.6, 0.5
2024-05-05 17:31:26,8530, 2.5, 0.5
2024-05-05 17:31:26,8541, 2.5, 0.5
2024-05-05 17:31:26,8549, 2.5, 0.5
2024-05-05 17:31:26,8557, 2.6, 0.5
2024-05-05 17:31:26,33315, 3.0, 4.7
2024-05-05 17:31:26,8498, 2.2, 0.4
2024-05-05 17:31:26,8511, 2.7, 0.6
2024-05-05 17:31:26,8516, 2.6, 0.5
2024-05-05 17:31:26,8530, 2.5, 0.5
2024-05-05 17:31:26,8541, 2.5, 0.5
2024-05-05 17:31:26,8549, 2.5, 0.5
2024-05-05 17:31:26,8557, 2.6, 0.5
2024-05-05 17:31:27,33315, 3.0, 4.7
2024-05-05 17:31:27,8498, 2.2, 0.4
2024-05-05 17:31:27,8511, 2.7, 0.6
2024-05-05 17:31:27,8516, 2.6, 0.5
2024-05-05 17:31:27,8530, 2.5, 0.5
2024-05-05 17:31:27,8541, 2.5, 0.5
2024-05-05 17:31:27,8549, 2.5, 0.5
2024-05-05 17:31:27,8557, 2.6, 0.5
2024-05-05 17:31:27,33315, 3.0, 4.7
2024-05-05 17:31:27,8498, 2.2, 0.4
2024-05-05 17:31:27,8511, 2.7, 0.6
2024-05-05 17:31:27,8516, 2.6, 0.5
2024-05-05 17:31:27,8530, 2.5, 0.5
2024-05-05 17:31:27,8541, 2.5, 0.5
2024-05-05 17:31:27,8549, 2.5, 0.5
2024-05-05 17:31:27,8557, 2.6, 0.5
2024-05-05 17:31:27,33315, 3.0, 4.7
2024-05-05 17:31:27,8498, 2.2, 0.4
2024-05-05 17:31:27,8511, 2.7, 0.6
2024-05-05 17:31:27,8516, 2.6, 0.5
2024-05-05 17:31:27,8530, 2.5, 0.5
2024-05-05 17:31:27,8541, 2.5, 0.5
2024-05-05 17:31:27,8549, 2.5, 0.5
2024-05-05 17:31:27,8557, 2.6, 0.5
2024-05-05 17:31:27,33315, 3.0, 4.7
2024-05-05 17:31:27,8498, 2.2, 0.3
2024-05-05 17:31:27,8511, 2.7, 0.6
2024-05-05 17:31:27,8516, 2.6, 0.5
2024-05-05 17:31:27,8530, 2.5, 0.5
2024-05-05 17:31:27,8541, 2.5, 0.5
2024-05-05 17:31:27,8549, 2.5, 0.5
2024-05-05 17:31:27,8557, 2.6, 0.5
2024-05-05 17:31:28,33315, 3.0, 4.7
2024-05-05 17:31:28,8498, 2.2, 0.3
2024-05-05 17:31:28,8511, 2.7, 0.6
2024-05-05 17:31:28,8516, 2.6, 0.5
2024-05-05 17:31:28,8530, 2.5, 0.5
2024-05-05 17:31:28,8541, 2.5, 0.5
2024-05-05 17:31:28,8549, 2.5, 0.5
2024-05-05 17:31:28,8557, 2.6, 0.5
2024-05-05 17:31:28,33315, 3.0, 4.7
2024-05-05 17:31:28,8498, 2.2, 0.3
2024-05-05 17:31:28,8511, 2.7, 0.6
2024-05-05 17:31:28,8516, 2.6, 0.5
2024-05-05 17:31:28,8530, 2.5, 0.5
2024-05-05 17:31:28,8541, 2.5, 0.5
2024-05-05 17:31:28,8549, 2.5, 0.5
2024-05-05 17:31:28,8557, 2.6, 0.5
2024-05-05 17:31:28,33315, 3.0, 4.7
2024-05-05 17:31:28,8498, 2.2, 0.3
2024-05-05 17:31:28,8511, 2.7, 0.6
2024-05-05 17:31:28,8516, 2.6, 0.5
2024-05-05 17:31:28,8530, 2.5, 0.5
2024-05-05 17:31:28,8541, 2.5, 0.5
2024-05-05 17:31:28,8549, 2.5, 0.5
2024-05-05 17:31:28,8557, 2.6, 0.5
2024-05-05 17:31:28,33315, 3.0, 4.7
2024-05-05 17:31:28,8498, 2.2, 0.3
2024-05-05 17:31:28,8511, 2.7, 0.6
2024-05-05 17:31:28,8516, 2.6, 0.5
2024-05-05 17:31:28,8530, 2.5, 0.5
2024-05-05 17:31:28,8541, 2.5, 0.5
2024-05-05 17:31:28,8549, 2.5, 0.5
2024-05-05 17:31:28,8557, 2.6, 0.5
2024-05-05 17:31:28,33315, 3.0, 4.7
2024-05-05 17:31:28,8498, 2.2, 0.3
2024-05-05 17:31:28,8511, 2.7, 0.6
2024-05-05 17:31:28,8516, 2.6, 0.5
2024-05-05 17:31:28,8530, 2.5, 0.5
2024-05-05 17:31:28,8541, 2.5, 0.5
2024-05-05 17:31:28,8549, 2.5, 0.5
2024-05-05 17:31:28,8557, 2.6, 0.5
2024-05-05 17:31:29,33315, 3.0, 4.7
2024-05-05 17:31:29,8498, 2.2, 0.3
2024-05-05 17:31:29,8511, 2.7, 0.6
2024-05-05 17:31:29,8516, 2.6, 0.5
2024-05-05 17:31:29,8530, 2.5, 0.5
2024-05-05 17:31:29,8541, 2.5, 0.5
2024-05-05 17:31:29,8549, 2.5, 0.5
2024-05-05 17:31:29,8557, 2.6, 0.5
2024-05-05 17:31:29,33315, 3.0, 4.7
2024-05-05 17:31:29,8498, 2.2, 0.3
2024-05-05 17:31:29,8511, 2.7, 0.6
2024-05-05 17:31:29,8516, 2.6, 0.5
2024-05-05 17:31:29,8530, 2.5, 0.5
2024-05-05 17:31:29,8541, 2.5, 0.5
2024-05-05 17:31:29,8549, 2.5, 0.5
2024-05-05 17:31:29,8557, 2.6, 0.5
2024-05-05 17:31:29,33315, 3.0, 4.7
2024-05-05 17:31:29,8498, 2.2, 0.3
2024-05-05 17:31:29,8511, 2.7, 0.6
2024-05-05 17:31:29,8516, 2.6, 0.5
2024-05-05 17:31:29,8530, 2.5, 0.5
2024-05-05 17:31:29,8541, 2.5, 0.5
2024-05-05 17:31:29,8549, 2.5, 0.5
2024-05-05 17:31:29,8557, 2.6, 0.5
2024-05-05 17:31:29,33315, 3.0, 4.7
2024-05-05 17:31:29,8498, 2.2, 0.3
2024-05-05 17:31:29,8511, 2.7, 0.6
2024-05-05 17:31:29,8516, 2.6, 0.5
2024-05-05 17:31:29,8530, 2.5, 0.5
2024-05-05 17:31:29,8541, 2.5, 0.5
2024-05-05 17:31:29,8549, 2.5, 0.5
2024-05-05 17:31:29,8557, 2.6, 0.5
2024-05-05 17:31:30,33315, 3.0, 4.7
2024-05-05 17:31:30,8498, 2.2, 0.3
2024-05-05 17:31:30,8511, 2.7, 0.6
2024-05-05 17:31:30,8516, 2.6, 0.5
2024-05-05 17:31:30,8530, 2.5, 0.5
2024-05-05 17:31:30,8541, 2.5, 0.5
2024-05-05 17:31:30,8549, 2.5, 0.5
2024-05-05 17:31:30,8557, 2.6, 0.5
2024-05-05 17:31:30,33315, 3.0, 4.7
2024-05-05 17:31:30,8498, 2.2, 0.3
2024-05-05 17:31:30,8511, 2.7, 0.6
2024-05-05 17:31:30,8516, 2.6, 0.5
2024-05-05 17:31:30,8530, 2.5, 0.5
2024-05-05 17:31:30,8541, 2.5, 0.5
2024-05-05 17:31:30,8549, 2.5, 0.5
2024-05-05 17:31:30,8557, 2.6, 0.5
2024-05-05 17:31:30,33315, 3.0, 4.7
2024-05-05 17:31:30,8498, 2.2, 0.3
2024-05-05 17:31:30,8511, 2.7, 0.6
2024-05-05 17:31:30,8516, 2.6, 0.5
2024-05-05 17:31:30,8530, 2.5, 0.5
2024-05-05 17:31:30,8541, 2.5, 0.5
2024-05-05 17:31:30,8549, 2.5, 0.5
2024-05-05 17:31:30,8557, 2.6, 0.5
2024-05-05 17:31:30,33315, 3.0, 4.7
2024-05-05 17:31:30,8498, 2.2, 0.3
2024-05-05 17:31:30,8511, 2.7, 0.6
2024-05-05 17:31:30,8516, 2.6, 0.5
2024-05-05 17:31:30,8530, 2.5, 0.5
2024-05-05 17:31:30,8541, 2.5, 0.5
2024-05-05 17:31:30,8549, 2.5, 0.5
2024-05-05 17:31:30,8557, 2.6, 0.5
2024-05-05 17:31:31,33315, 3.0, 4.7
2024-05-05 17:31:31,8498, 2.2, 0.3
2024-05-05 17:31:31,8511, 2.7, 0.6
2024-05-05 17:31:31,8516, 2.6, 0.5
2024-05-05 17:31:31,8530, 2.5, 0.5
2024-05-05 17:31:31,8541, 2.5, 0.5
2024-05-05 17:31:31,8549, 2.5, 0.5
2024-05-05 17:31:31,8557, 2.6, 0.5
2024-05-05 17:31:31,33315, 3.0, 4.7
2024-05-05 17:31:31,8498, 2.2, 0.3
2024-05-05 17:31:31,8511, 2.7, 0.6
2024-05-05 17:31:31,8516, 2.6, 0.5
2024-05-05 17:31:31,8530, 2.5, 0.5
2024-05-05 17:31:31,8541, 2.5, 0.5
2024-05-05 17:31:31,8549, 2.5, 0.5
2024-05-05 17:31:31,8557, 2.6, 0.5
2024-05-05 17:31:31,33315, 3.0, 4.7
2024-05-05 17:31:31,8498, 2.2, 0.3
2024-05-05 17:31:31,8511, 2.7, 0.6
2024-05-05 17:31:31,8516, 2.6, 0.5
2024-05-05 17:31:31,8530, 2.5, 0.5
2024-05-05 17:31:31,8541, 2.5, 0.5
2024-05-05 17:31:31,8549, 2.5, 0.5
2024-05-05 17:31:31,8557, 2.6, 0.5
2024-05-05 17:31:31,33315, 3.0, 4.7
2024-05-05 17:31:31,8498, 2.2, 0.3
2024-05-05 17:31:31,8511, 2.7, 0.6
2024-05-05 17:31:31,8516, 2.6, 0.5
2024-05-05 17:31:31,8530, 2.5, 0.5
2024-05-05 17:31:31,8541, 2.5, 0.5
2024-05-05 17:31:31,8549, 2.5, 0.5
2024-05-05 17:31:31,8557, 2.6, 0.5
2024-05-05 17:31:31,33315, 3.0, 4.7
2024-05-05 17:31:31,8498, 2.2, 0.3
2024-05-05 17:31:31,8511, 2.7, 0.6
2024-05-05 17:31:31,8516, 2.6, 0.5
2024-05-05 17:31:31,8530, 2.5, 0.5
2024-05-05 17:31:31,8541, 2.5, 0.5
2024-05-05 17:31:31,8549, 2.5, 0.5
2024-05-05 17:31:31,8557, 2.6, 0.5
2024-05-05 17:31:32,33315, 3.0, 4.7
2024-05-05 17:31:32,8498, 2.2, 0.3
2024-05-05 17:31:32,8511, 2.7, 0.6
2024-05-05 17:31:32,8516, 2.6, 0.5
2024-05-05 17:31:32,8530, 2.5, 0.5
2024-05-05 17:31:32,8541, 2.5, 0.5
2024-05-05 17:31:32,8549, 2.5, 0.5
2024-05-05 17:31:32,8557, 2.6, 0.5
2024-05-05 17:31:32,33315, 3.0, 4.7
2024-05-05 17:31:32,8498, 2.2, 0.3
2024-05-05 17:31:32,8511, 2.7, 0.6
2024-05-05 17:31:32,8516, 2.6, 0.5
2024-05-05 17:31:32,8530, 2.5, 0.5
2024-05-05 17:31:32,8541, 2.5, 0.5
2024-05-05 17:31:32,8549, 2.5, 0.5
2024-05-05 17:31:32,8557, 2.6, 0.5
2024-05-05 17:31:32,33315, 3.0, 4.7
2024-05-05 17:31:32,8498, 2.2, 0.3
2024-05-05 17:31:32,8511, 2.7, 0.6
2024-05-05 17:31:32,8516, 2.6, 0.5
2024-05-05 17:31:32,8530, 2.5, 0.5
2024-05-05 17:31:32,8541, 2.5, 0.5
2024-05-05 17:31:32,8549, 2.5, 0.5
2024-05-05 17:31:32,8557, 2.5, 0.5
2024-05-05 17:31:32,33315, 3.0, 4.7
2024-05-05 17:31:32,8498, 2.2, 0.3
2024-05-05 17:31:32,8511, 2.7, 0.6
2024-05-05 17:31:32,8516, 2.6, 0.5
2024-05-05 17:31:32,8530, 2.5, 0.5
2024-05-05 17:31:32,8541, 2.5, 0.5
2024-05-05 17:31:32,8549, 2.5, 0.5
2024-05-05 17:31:32,8557, 2.6, 0.5
2024-05-05 17:31:33,33315, 3.0, 4.7
2024-05-05 17:31:33,8498, 2.2, 0.3
2024-05-05 17:31:33,8511, 2.7, 0.6
2024-05-05 17:31:33,8516, 2.6, 0.5
2024-05-05 17:31:33,8530, 2.5, 0.5
2024-05-05 17:31:33,8541, 2.5, 0.5
2024-05-05 17:31:33,8549, 2.5, 0.5
2024-05-05 17:31:33,8557, 2.6, 0.5
2024-05-05 17:31:33,33315, 3.0, 4.7
2024-05-05 17:31:33,8498, 2.2, 0.3
2024-05-05 17:31:33,8511, 2.7, 0.6
2024-05-05 17:31:33,8516, 2.6, 0.5
2024-05-05 17:31:33,8530, 2.5, 0.5
2024-05-05 17:31:33,8541, 2.5, 0.5
2024-05-05 17:31:33,8549, 2.5, 0.5
2024-05-05 17:31:33,8557, 2.6, 0.5
2024-05-05 17:31:33,33315, 3.0, 4.7
2024-05-05 17:31:33,8498, 2.2, 0.3
2024-05-05 17:31:33,8511, 2.7, 0.6
2024-05-05 17:31:33,8516, 2.6, 0.5
2024-05-05 17:31:33,8530, 2.5, 0.5
2024-05-05 17:31:33,8541, 2.5, 0.5
2024-05-05 17:31:33,8549, 2.5, 0.5
2024-05-05 17:31:33,8557, 2.5, 0.5
2024-05-05 17:31:33,33315, 3.0, 4.7
2024-05-05 17:31:33,8498, 2.2, 0.3
2024-05-05 17:31:33,8511, 2.7, 0.6
2024-05-05 17:31:33,8516, 2.6, 0.5
2024-05-05 17:31:33,8530, 2.5, 0.5
